order_id,date,region,sales_channel,customer_segment,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,cost,profit,profit_margin_pct,customer_satisfaction,returned
ORD-10881,2023-10-18,East,Wholesale,Budget,Beauty,Sunscreen,50.31,1,0.0,0.0,50.31,27.17,23.14,45.99,5.0,False
ORD-10212,2023-10-18,East,Online,Premium,Books,Python Guide,22.97,1,10.0,2.3,20.67,14.4,6.27,30.33,4.0,False
ORD-10821,2023-10-19,Central,Online,Premium,Beauty,Face Cream,141.32,1,0.0,0.0,141.32,79.94,61.38,43.43,4.0,False
ORD-11154,2023-10-20,South,Direct Sales,Premium,Electronics,Tablet,1178.94,2,5.0,117.89,2239.99,1302.86,937.13,41.84,4.0,False
ORD-10362,2023-10-20,West,Wholesale,Standard,Sports,Dumbbell Set,488.45,1,25.0,122.11,366.34,226.16,140.18,38.26,4.0,False
ORD-10533,2023-10-20,South,Wholesale,Standard,Sports,Yoga Mat,137.76,1,0.0,0.0,137.76,73.59,64.17,46.58,2.0,False
ORD-10488,2023-10-20,West,Wholesale,Standard,Home & Garden,Sofa,251.1,2,0.0,0.0,502.2,313.01,189.19,37.67,4.0,False
ORD-10258,2023-10-20,West,Online,Budget,Home & Garden,Lamp,658.19,1,5.0,32.91,625.28,340.38,284.9,45.56,5.0,False
ORD-10820,2023-10-20,North,Retail,Budget,Beauty,Lipstick,56.94,1,0.0,0.0,56.94,42.28,14.66,25.75,4.0,False
ORD-10283,2023-10-21,Central,Direct Sales,Budget,Clothing,Dress,69.19,4,0.0,0.0,276.76,137.08,139.68,50.47,4.0,False
ORD-10552,2023-10-21,Central,Retail,Standard,Electronics,Headphones,1084.87,1,5.0,54.24,1030.63,707.22,323.41,31.38,3.0,False
ORD-10457,2023-10-21,North,Retail,Premium,Beauty,Shampoo,119.99,1,0.0,0.0,119.99,68.75,51.24,42.7,2.0,False
ORD-11091,2023-10-21,North,Wholesale,Budget,Sports,Yoga Mat,372.48,1,0.0,0.0,372.48,260.22,112.26,30.14,5.0,False
ORD-10943,2023-10-21,Central,Retail,Budget,Electronics,Tablet,636.64,1,0.0,0.0,636.64,338.18,298.46,46.88,3.0,False
ORD-10175,2023-10-21,East,Wholesale,Standard,Beauty,Shampoo,56.89,1,0.0,0.0,56.89,39.15,17.74,31.18,4.0,False
ORD-10275,2023-10-23,South,Wholesale,Budget,Electronics,Smartphone,611.53,1,0.0,0.0,611.53,446.18,165.35,27.04,3.0,True
ORD-10230,2023-10-23,East,Retail,Budget,Clothing,Sneakers,64.35,2,15.0,19.3,109.4,88.78,20.62,18.85,2.0,False
ORD-10289,2023-10-23,South,Direct Sales,Standard,Beauty,Lipstick,128.27,2,0.0,0.0,256.54,163.64,92.9,36.21,4.0,False
ORD-10084,2023-10-23,Central,Online,Budget,Clothing,Sneakers,89.87,1,10.0,8.99,80.88,52.8,28.08,34.72,4.0,False
ORD-10190,2023-10-23,West,Retail,Premium,Books,Cook Book,16.23,3,15.0,7.3,41.39,34.62,6.77,16.36,5.0,False
ORD-10484,2023-10-23,South,Wholesale,Standard,Home & Garden,Lamp,213.87,1,5.0,10.69,203.18,159.44,43.74,21.53,3.0,False
ORD-10027,2023-10-24,South,Direct Sales,Premium,Sports,Running Shoes,526.09,2,5.0,52.61,999.57,532.37,467.2,46.74,4.0,False
ORD-10223,2023-10-24,West,Wholesale,Premium,Home & Garden,Coffee Maker,494.43,1,5.0,24.72,469.71,280.24,189.47,40.34,3.0,True
ORD-10617,2023-10-24,East,Online,Budget,Home & Garden,Plant Pot,382.43,1,25.0,95.61,286.82,214.39,72.43,25.25,3.0,False
ORD-10786,2023-10-24,North,Direct Sales,Standard,Home & Garden,Coffee Maker,177.01,1,25.0,44.25,132.76,91.27,41.49,31.25,2.0,False
ORD-10553,2023-10-25,Central,Retail,Premium,Home & Garden,Lamp,637.52,1,0.0,0.0,637.52,439.58,197.94,31.05,2.0,False
ORD-10165,2023-10-25,North,Wholesale,Premium,Electronics,Tablet,1070.03,2,0.0,0.0,2140.06,1345.44,794.62,37.13,4.0,False
ORD-10694,2023-10-25,East,Online,Standard,Beauty,Face Cream,120.07,1,0.0,0.0,120.07,67.88,52.19,43.47,3.0,True
ORD-11187,2023-10-26,Central,Wholesale,Premium,Sports,Tennis Racket,315.32,2,20.0,126.13,504.51,295.51,209.0,41.43,3.0,True
ORD-10419,2023-10-26,North,Wholesale,Budget,Beauty,Lipstick,51.51,1,25.0,12.88,38.63,35.15,3.48,9.01,4.0,False
ORD-10334,2023-10-27,North,Direct Sales,Budget,Electronics,Tablet,338.53,1,15.0,50.78,287.75,183.61,104.14,36.19,3.0,False
ORD-10414,2023-10-27,Central,Online,Budget,Books,Business Strategy,11.92,2,20.0,4.77,19.07,14.03,5.04,26.43,4.0,False
ORD-10236,2023-10-28,Central,Online,Premium,Beauty,Sunscreen,142.17,1,5.0,7.11,135.06,94.07,40.99,30.35,4.0,False
ORD-10496,2023-10-28,West,Wholesale,Standard,Home & Garden,Plant Pot,518.7,1,15.0,77.81,440.89,370.65,70.24,15.93,2.0,False
ORD-10093,2023-10-28,North,Wholesale,Budget,Sports,Dumbbell Set,543.97,1,10.0,54.4,489.57,379.66,109.91,22.45,4.0,False
ORD-10887,2023-10-28,West,Direct Sales,Premium,Clothing,Jacket,103.52,1,10.0,10.35,93.17,77.04,16.13,17.31,3.0,False
ORD-10789,2023-10-28,East,Direct Sales,Premium,Clothing,Dress,97.82,1,5.0,4.89,92.93,51.64,41.29,44.43,4.0,False
ORD-10571,2023-10-29,North,Direct Sales,Premium,Books,Cook Book,27.36,1,5.0,1.37,25.99,13.45,12.54,48.25,4.0,False
ORD-11198,2023-10-29,West,Retail,Budget,Books,Self Help,14.98,1,0.0,0.0,14.98,11.07,3.91,26.1,4.0,False
ORD-11147,2023-10-29,South,Wholesale,Premium,Books,Cook Book,37.33,2,15.0,11.2,63.46,46.01,17.45,27.5,3.0,False
ORD-10448,2023-10-29,South,Wholesale,Standard,Sports,Bicycle,424.98,1,5.0,21.25,403.73,270.23,133.5,33.07,4.0,False
ORD-11186,2023-10-30,East,Online,Standard,Electronics,Smartphone,251.11,1,0.0,0.0,251.11,176.09,75.02,29.88,3.0,True
ORD-10317,2023-10-30,Central,Retail,Standard,Sports,Dumbbell Set,146.13,1,15.0,21.92,124.21,93.45,30.76,24.76,3.0,False
ORD-10447,2023-10-30,North,Online,Budget,Beauty,Face Cream,93.03,1,20.0,18.61,74.42,53.38,21.04,28.27,4.0,False
ORD-10723,2023-10-31,South,Retail,Budget,Beauty,Perfume,95.86,1,10.0,9.59,86.27,50.1,36.17,41.93,3.0,True
ORD-10296,2023-10-31,South,Direct Sales,Premium,Electronics,Laptop,1088.23,2,,0.0,2176.46,1488.6,687.86,31.6,3.0,False
ORD-10958,2023-10-31,Central,Direct Sales,Standard,Clothing,T-Shirt,106.14,3,0.0,0.0,318.42,175.0,143.42,45.04,3.0,False
ORD-10066,2023-10-31,Central,Direct Sales,Standard,Beauty,Lipstick,121.76,1,20.0,24.35,97.41,80.43,16.98,17.43,3.0,False
ORD-10260,2023-11-01,East,Retail,Budget,Electronics,Tablet,508.56,1,25.0,127.14,381.42,364.45,16.97,4.45,4.0,False
ORD-10916,2023-11-01,West,Direct Sales,Premium,Books,Business Strategy,38.65,1,10.0,3.87,34.78,17.85,16.93,48.68,5.0,False
ORD-10534,2023-11-01,West,Retail,Standard,Beauty,Lipstick,38.98,1,0.0,0.0,38.98,17.61,21.37,54.82,4.0,False
ORD-10390,2023-11-01,West,Wholesale,Budget,Home & Garden,Coffee Maker,793.96,2,0.0,0.0,1587.92,813.89,774.03,48.74,3.0,False
ORD-11078,2023-11-02,Central,Online,Premium,Clothing,T-Shirt,183.67,1,25.0,45.92,137.75,124.05,13.7,9.95,2.0,False
ORD-10257,2023-11-02,North,Online,Standard,Books,Business Strategy,47.91,1,0.0,0.0,47.91,23.77,24.14,50.39,2.0,False
ORD-11086,2023-11-02,West,Direct Sales,Standard,Clothing,Jeans,190.23,1,20.0,38.05,152.18,134.6,17.58,11.55,4.0,False
ORD-10153,2023-11-02,North,Wholesale,Budget,Beauty,Sunscreen,89.91,1,0.0,0.0,89.91,67.07,22.84,25.4,2.0,False
ORD-10905,2023-11-04,Central,Retail,Standard,Electronics,Smart Watch,629.11,1,0.0,0.0,629.11,410.65,218.46,34.73,3.0,False
ORD-10754,2023-11-04,West,Retail,Standard,Home & Garden,Lamp,350.15,1,5.0,17.51,332.64,214.39,118.25,35.55,4.0,False
ORD-11015,2023-11-05,Central,Retail,Budget,Books,Business Strategy,42.2,1,0.0,0.0,42.2,19.68,22.52,53.36,2.0,True
ORD-10888,2023-11-06,South,Direct Sales,Premium,Clothing,T-Shirt,58.65,1,20.0,11.73,46.92,36.86,10.06,21.44,4.0,False
ORD-11054,2023-11-06,East,Online,Standard,Clothing,Dress,71.87,1,15.0,10.78,61.09,43.04,18.05,29.55,4.0,False
ORD-10156,2023-11-06,West,Direct Sales,Premium,Books,Self Help,18.67,2,5.0,1.87,35.47,17.7,17.77,50.1,1.0,False
ORD-11191,2023-11-06,East,Online,Standard,Home & Garden,Coffee Maker,112.1,1,25.0,28.02,84.08,53.79,30.29,36.03,2.0,False
ORD-11167,2023-11-07,East,Retail,Standard,Electronics,Tablet,789.14,2,0.0,0.0,1578.28,871.21,707.07,44.8,5.0,False
ORD-10997,2023-11-07,South,Wholesale,Standard,Electronics,Tablet,690.95,1,10.0,69.09,621.86,494.02,127.84,20.56,3.0,True
ORD-11192,2023-11-07,South,Direct Sales,Budget,Clothing,Sneakers,157.99,4,0.0,0.0,631.96,468.3,163.66,25.9,4.0,False
ORD-10896,2023-11-07,East,Retail,Premium,Clothing,Dress,104.0,1,0.0,0.0,104.0,73.04,30.96,29.77,3.0,True
ORD-10979,2023-11-07,Central,Wholesale,Premium,Electronics,Headphones,1057.88,1,0.0,0.0,1057.88,576.09,481.79,45.54,2.0,False
ORD-10130,2023-11-08,Central,Retail,Standard,Electronics,Tablet,679.53,1,0.0,0.0,679.53,490.11,189.42,27.88,3.0,False
ORD-10123,2023-11-08,West,Online,Premium,Electronics,Headphones,324.37,4,15.0,194.62,1102.86,819.82,283.04,25.66,2.0,False
ORD-11172,2023-11-09,East,Online,Premium,Sports,Bicycle,573.04,1,10.0,57.3,515.74,417.77,97.97,19.0,,False
ORD-10650,2023-11-10,North,Retail,Budget,Clothing,Sneakers,191.26,5,25.0,239.07,717.23,634.52,82.71,11.53,3.0,False
ORD-10521,2023-11-10,South,Direct Sales,Budget,Sports,Bicycle,366.1,2,0.0,0.0,732.2,370.2,362.0,49.44,4.0,False
ORD-10761,2023-11-10,East,Direct Sales,Standard,Books,Self Help,44.43,1,10.0,4.44,39.99,20.13,19.86,49.66,4.0,False
ORD-10839,2023-11-11,East,Wholesale,Premium,Clothing,T-Shirt,55.36,4,0.0,0.0,221.44,111.31,110.13,49.73,4.0,False
ORD-10274,2023-11-11,South,Direct Sales,Standard,Books,Python Guide,48.99,1,0.0,0.0,48.99,33.23,15.76,32.17,4.0,False
ORD-10172,2023-11-11,West,Online,Budget,Books,Self Help,33.13,1,15.0,4.97,28.16,22.34,5.82,20.67,2.0,False
ORD-10184,2023-11-11,South,Wholesale,Premium,Electronics,Tablet,773.71,3,10.0,232.11,2089.02,1151.29,937.73,44.89,3.0,False
ORD-10473,2023-11-11,East,Retail,Premium,Beauty,Sunscreen,89.15,1,5.0,4.46,84.69,66.11,18.58,21.94,4.0,False
ORD-10596,2023-11-12,West,Direct Sales,Premium,Electronics,Laptop,1222.6,1,25.0,305.65,916.95,568.59,348.36,37.99,3.0,False
ORD-10133,2023-11-13,North,Online,Premium,Sports,Tennis Racket,173.49,1,0.0,0.0,173.49,129.08,44.41,25.6,4.0,False
ORD-10277,2023-11-13,North,Wholesale,Standard,Books,Cook Book,45.41,1,25.0,11.35,34.06,28.37,5.69,16.71,3.0,False
ORD-11105,2023-11-14,South,Wholesale,Standard,Electronics,Smartphone,1392.93,1,25.0,348.23,1044.7,649.69,395.01,37.81,3.0,False
ORD-10572,2023-11-14,North,Retail,Budget,Sports,Tennis Racket,280.33,1,10.0,28.03,252.3,167.26,85.04,33.71,4.0,False
ORD-10667,2023-11-14,Central,Retail,Budget,Sports,Tennis Racket,47.38,1,0.0,0.0,47.38,23.81,23.57,49.75,3.0,False
ORD-10520,2023-11-14,West,Retail,Premium,Electronics,Smart Watch,1153.31,1,15.0,173.0,980.31,831.38,148.93,15.19,4.0,False
ORD-10570,2023-11-15,North,Retail,Premium,Home & Garden,Blender,74.39,1,0.0,0.0,74.39,39.51,34.88,46.89,,False
ORD-10545,2023-11-15,Central,Wholesale,Budget,Clothing,Sneakers,32.78,1,25.0,8.2,24.58,18.24,6.34,25.79,3.0,False
ORD-10043,2023-11-16,East,Direct Sales,Premium,Beauty,Perfume,29.25,1,15.0,4.39,24.86,14.16,10.7,43.04,3.0,False
ORD-10580,2023-11-17,North,Online,Premium,Home & Garden,Blender,250.05,1,25.0,62.51,187.54,169.67,17.87,9.53,3.0,False
ORD-10013,2023-11-17,Central,Retail,Budget,Beauty,Lipstick,139.06,1,0.0,0.0,139.06,70.75,68.31,49.12,4.0,False
ORD-11074,2023-11-18,South,Online,Budget,Clothing,T-Shirt,90.84,1,20.0,18.17,72.67,59.18,13.49,18.56,4.0,False
ORD-10332,2023-11-19,South,Direct Sales,Premium,Home & Garden,Lamp,33.8,4,,6.76,128.44,86.76,41.68,32.45,3.0,False
ORD-10747,2023-11-19,North,Online,Budget,Home & Garden,Lamp,548.71,1,,0.0,548.71,361.15,187.56,34.18,4.0,False
ORD-11002,2023-11-19,East,Wholesale,Standard,Books,Cook Book,16.34,1,25.0,4.08,12.26,8.15,4.11,33.52,3.0,False
ORD-10048,2023-11-19,West,Online,Standard,Electronics,Smartphone,1347.57,2,20.0,539.03,2156.11,1731.92,424.19,19.67,3.0,False
ORD-10148,2023-11-20,West,Wholesale,Budget,Home & Garden,Lamp,237.32,1,0.0,0.0,237.32,108.22,129.1,54.4,2.0,False
ORD-10166,2023-11-20,South,Direct Sales,Budget,Sports,Dumbbell Set,296.16,1,25.0,74.04,222.12,164.27,57.85,26.04,3.0,False
ORD-10162,2023-11-20,North,Online,Standard,Sports,Bicycle,91.03,1,0.0,0.0,91.03,48.85,42.18,46.34,2.0,False
ORD-11193,2023-11-20,West,Retail,Budget,Electronics,Headphones,1096.17,1,25.0,274.04,822.13,700.71,121.42,14.77,4.0,False
ORD-11008,2023-11-20,South,Online,Premium,Beauty,Perfume,115.72,1,15.0,17.36,98.36,80.83,17.53,17.82,3.0,False
ORD-10381,2023-11-21,West,Online,Standard,Sports,Dumbbell Set,333.1,1,0.0,0.0,333.1,194.9,138.2,41.49,4.0,False
ORD-10967,2023-11-21,South,Online,Budget,Clothing,Sneakers,20.2,1,10.0,2.02,18.18,10.41,7.77,42.74,4.0,False
ORD-11080,2023-11-21,South,Direct Sales,Standard,Books,Business Strategy,22.43,1,15.0,3.36,19.07,15.54,3.53,18.51,3.0,False
ORD-10567,2023-11-21,North,Online,Budget,Beauty,Face Cream,57.65,1,25.0,14.41,43.24,28.61,14.63,33.83,2.0,False
ORD-10253,2023-11-21,Central,Direct Sales,Standard,Sports,Tennis Racket,121.04,5,0.0,0.0,605.2,314.4,290.8,48.05,3.0,False
ORD-11062,2023-11-21,Central,Online,Standard,Books,Self Help,37.76,1,0.0,0.0,37.76,21.82,15.94,42.21,3.0,False
ORD-10529,2023-11-21,East,Wholesale,Standard,Books,Self Help,35.62,1,20.0,7.12,28.5,20.14,8.36,29.33,4.0,False
ORD-10112,2023-11-22,Central,Retail,Budget,Sports,Dumbbell Set,51.13,1,0.0,0.0,51.13,37.59,13.54,26.48,3.0,False
ORD-10344,2023-11-22,South,Wholesale,Standard,Beauty,Face Cream,55.78,1,0.0,0.0,55.78,38.62,17.16,30.76,4.0,False
ORD-10368,2023-11-22,East,Wholesale,Standard,Beauty,Perfume,92.13,1,20.0,18.43,73.7,61.82,11.88,16.12,3.0,False
ORD-10914,2023-11-22,East,Wholesale,Budget,Sports,Yoga Mat,273.0,1,25.0,68.25,204.75,197.79,6.96,3.4,4.0,False
ORD-10834,2023-11-22,South,Wholesale,Budget,Home & Garden,Lamp,628.33,2,15.0,188.5,1068.16,683.83,384.33,35.98,4.0,False
ORD-10898,2023-11-22,South,Direct Sales,Budget,Beauty,Sunscreen,74.28,1,0.0,0.0,74.28,54.21,20.07,27.02,4.0,False
ORD-10470,2023-11-22,East,Online,Premium,Sports,Bicycle,331.14,1,20.0,66.23,264.91,183.52,81.39,30.72,3.0,True
ORD-10085,2023-11-22,East,Retail,Budget,Beauty,Shampoo,64.05,4,20.0,51.24,204.96,184.88,20.08,9.8,3.0,False
ORD-10865,2023-11-22,West,Wholesale,Standard,Clothing,Sneakers,25.42,4,20.0,20.34,81.34,66.13,15.21,18.7,2.0,False
ORD-11151,2023-11-23,North,Direct Sales,Standard,Clothing,Jacket,60.86,1,0.0,0.0,60.86,44.17,16.69,27.42,2.0,False
ORD-10869,2023-11-23,West,Wholesale,Budget,Beauty,Shampoo,97.18,5,20.0,97.18,388.72,264.12,124.6,32.05,4.0,False
ORD-10074,2023-11-23,Central,Wholesale,Budget,Electronics,Laptop,1223.5,1,0.0,0.0,1223.5,711.7,511.8,41.83,3.0,False
ORD-10321,2023-11-23,Central,Online,Budget,Beauty,Face Cream,64.75,4,0.0,0.0,259.0,136.61,122.39,47.25,4.0,False
ORD-10527,2023-11-23,Central,Direct Sales,Budget,Clothing,Sneakers,128.35,2,0.0,0.0,256.7,149.66,107.04,41.7,3.0,False
ORD-10303,2023-11-23,West,Online,Premium,Clothing,Dress,147.17,1,25.0,36.79,110.38,107.56,2.82,2.55,3.0,False
ORD-11055,2023-11-24,North,Retail,Standard,Home & Garden,Lamp,48.44,1,0.0,0.0,48.44,35.48,12.96,26.75,3.0,False
ORD-10343,2023-11-24,South,Wholesale,Budget,Sports,Running Shoes,449.61,2,5.0,44.96,854.26,513.67,340.59,39.87,4.0,False
ORD-10649,2023-11-24,West,Retail,Premium,Home & Garden,Lamp,216.32,4,0.0,0.0,865.28,440.49,424.79,49.09,4.0,False
ORD-10919,2023-11-25,East,Direct Sales,Standard,Books,Novel,42.98,1,10.0,4.3,38.68,20.89,17.79,45.99,3.0,False
ORD-10241,2023-11-25,Central,Wholesale,Standard,Clothing,Dress,150.46,1,25.0,37.62,112.84,81.94,30.9,27.38,4.0,False
ORD-10181,2023-11-25,West,Online,Premium,Sports,Bicycle,440.3,1,15.0,66.05,374.25,282.82,91.43,24.43,3.0,True
ORD-10232,2023-11-26,Central,Direct Sales,Premium,Clothing,Dress,185.12,1,15.0,27.77,157.35,136.08,21.27,13.52,2.0,False
ORD-10150,2023-11-26,South,Online,Standard,Home & Garden,Lamp,487.07,1,20.0,97.41,389.66,334.5,55.16,14.16,3.0,False
ORD-10440,2023-11-27,South,Wholesale,Premium,Electronics,Tablet,1130.72,5,20.0,1130.72,4522.88,2712.33,1810.55,40.03,4.0,False
ORD-10069,2023-11-27,West,Retail,Budget,Beauty,Shampoo,92.72,1,,23.18,69.54,42.76,26.78,38.51,4.0,False
ORD-10248,2023-11-27,South,Online,Standard,Beauty,Face Cream,68.99,1,20.0,13.8,55.19,35.99,19.2,34.79,3.0,False
ORD-10638,2023-11-28,East,Online,Standard,Home & Garden,Plant Pot,793.32,1,10.0,79.33,713.99,586.13,127.86,17.91,3.0,False
ORD-10774,2023-11-28,East,Direct Sales,Budget,Electronics,Smart Watch,890.37,1,5.0,44.52,845.85,605.41,240.44,28.43,4.0,False
ORD-10433,2023-11-28,West,Online,Premium,Beauty,Perfume,111.99,2,20.0,44.8,179.18,144.88,34.3,19.14,3.0,False
ORD-10681,2023-11-28,East,Retail,Premium,Clothing,Dress,172.72,1,15.0,25.91,146.81,93.42,53.39,36.37,4.0,False
ORD-10159,2023-11-29,South,Online,Standard,Electronics,Tablet,1052.67,3,0.0,0.0,3158.01,1948.58,1209.43,38.3,3.0,False
ORD-10807,2023-11-30,Central,Wholesale,Premium,Home & Garden,Sofa,158.86,1,0.0,0.0,158.86,104.41,54.45,34.28,3.0,False
ORD-11185,2023-11-30,East,Wholesale,Standard,Clothing,T-Shirt,62.59,1,20.0,12.52,50.07,36.22,13.85,27.66,4.0,False
ORD-10831,2023-12-01,North,Direct Sales,Budget,Books,Business Strategy,34.39,1,10.0,3.44,30.95,20.22,10.73,34.67,,False
ORD-10288,2023-12-02,South,Direct Sales,Premium,Beauty,Face Cream,145.55,1,10.0,14.55,131.0,103.43,27.57,21.05,4.0,False
ORD-10675,2023-12-02,Central,Wholesale,Standard,Electronics,Smartphone,1086.38,2,15.0,325.91,1846.85,1404.46,442.39,23.95,4.0,False
ORD-10294,2023-12-02,East,Retail,Standard,Beauty,Perfume,53.45,1,0.0,0.0,53.45,24.24,29.21,54.65,3.0,False
ORD-10415,2023-12-03,South,Retail,Premium,Clothing,Sneakers,181.12,1,20.0,36.22,144.9,114.86,30.04,20.73,4.0,False
ORD-10985,2023-12-03,North,Direct Sales,Premium,Clothing,Dress,117.45,1,0.0,0.0,117.45,54.86,62.59,53.29,3.0,False
ORD-10267,2023-12-03,East,Online,Premium,Sports,Running Shoes,523.69,1,5.0,26.18,497.51,367.16,130.35,26.2,4.0,False
ORD-10986,2023-12-03,South,Wholesale,Premium,Home & Garden,Lamp,111.22,1,25.0,27.8,83.42,68.21,15.21,18.23,4.0,False
ORD-10963,2023-12-04,South,Wholesale,Premium,Beauty,Face Cream,22.58,1,10.0,2.26,20.32,12.47,7.85,38.63,3.0,False
ORD-10462,2023-12-04,Central,Online,Premium,Sports,Running Shoes,526.82,2,25.0,263.41,790.23,532.96,257.27,32.56,3.0,False
ORD-11173,2023-12-04,South,Retail,Standard,Books,Business Strategy,12.64,1,0.0,0.0,12.64,6.15,6.49,51.34,3.0,False
ORD-10039,2023-12-04,East,Retail,Premium,Books,Self Help,36.79,1,0.0,0.0,36.79,25.77,11.02,29.95,4.0,False
ORD-10841,2023-12-04,Central,Direct Sales,Premium,Home & Garden,Plant Pot,455.55,1,5.0,22.78,432.77,295.42,137.35,31.74,4.0,False
ORD-10376,2023-12-05,South,Retail,Premium,Home & Garden,Blender,82.06,2,20.0,32.82,131.3,85.36,45.94,34.99,4.0,False
ORD-10119,2023-12-05,Central,Wholesale,Premium,Clothing,Jeans,88.56,4,0.0,0.0,354.24,248.9,105.34,29.74,2.0,False
ORD-10717,2023-12-05,West,Direct Sales,Premium,Beauty,Sunscreen,92.26,1,10.0,9.23,83.03,60.34,22.69,27.33,4.0,False
ORD-11107,2023-12-05,South,Wholesale,Premium,Electronics,Headphones,376.55,1,25.0,94.14,282.41,177.08,105.33,37.3,4.0,False
ORD-10630,2023-12-05,South,Wholesale,Standard,Clothing,T-Shirt,113.83,4,25.0,113.83,341.49,222.04,119.45,34.98,3.0,False
ORD-11101,2023-12-05,North,Retail,Budget,Books,Novel,39.77,1,25.0,9.94,29.83,22.93,6.9,23.13,3.0,False
ORD-10964,2023-12-06,East,Retail,Budget,Home & Garden,Plant Pot,736.3,1,0.0,0.0,736.3,362.98,373.32,50.7,3.0,False
ORD-10547,2023-12-06,North,Online,Standard,Electronics,Headphones,163.68,1,10.0,16.37,147.31,118.5,28.81,19.56,2.0,False
ORD-10031,2023-12-06,Central,Online,Budget,Sports,Dumbbell Set,152.71,1,10.0,15.27,137.44,84.19,53.25,38.74,4.0,False
ORD-10449,2023-12-06,West,Wholesale,Budget,Sports,Running Shoes,78.47,1,0.0,0.0,78.47,46.63,31.84,40.58,3.0,False
ORD-10609,2023-12-06,West,Direct Sales,Standard,Beauty,Shampoo,24.26,1,5.0,1.21,23.05,12.88,10.17,44.12,4.0,False
ORD-11118,2023-12-06,West,Wholesale,Budget,Home & Garden,Lamp,457.77,1,,45.78,411.99,263.32,148.67,36.09,4.0,False
ORD-10392,2023-12-06,East,Direct Sales,Budget,Beauty,Face Cream,120.6,1,0.0,0.0,120.6,57.2,63.4,52.57,2.0,False
ORD-10906,2023-12-08,East,Retail,Budget,Beauty,Perfume,102.14,1,15.0,15.32,86.82,58.07,28.75,33.11,3.0,False
ORD-10685,2023-12-08,South,Direct Sales,Standard,Sports,Bicycle,338.09,1,0.0,0.0,338.09,169.11,168.98,49.98,3.0,False
ORD-10791,2023-12-08,Central,Retail,Standard,Books,Python Guide,43.34,1,0.0,0.0,43.34,31.18,12.16,28.06,3.0,False
ORD-10028,2023-12-09,Central,Wholesale,Standard,Sports,Tennis Racket,538.22,1,5.0,26.91,511.31,372.57,138.74,27.13,3.0,False
ORD-10208,2023-12-09,Central,Retail,Premium,Electronics,Smart Watch,284.25,1,0.0,0.0,284.25,189.5,94.75,33.33,3.0,False
ORD-10215,2023-12-09,West,Wholesale,Premium,Beauty,Shampoo,121.98,1,20.0,24.4,97.58,55.71,41.87,42.91,3.0,True
ORD-10474,2023-12-09,North,Wholesale,Standard,Electronics,Smartphone,971.51,1,15.0,145.73,825.78,470.43,355.35,43.03,3.0,False
ORD-10837,2023-12-10,North,Online,Budget,Books,Cook Book,51.91,1,0.0,0.0,51.91,36.75,15.16,29.2,2.0,False
ORD-11134,2023-12-10,North,Direct Sales,Premium,Sports,Dumbbell Set,589.22,1,20.0,117.84,471.38,402.18,69.2,14.68,4.0,True
ORD-10711,2023-12-11,South,Online,Budget,Beauty,Lipstick,50.24,1,25.0,12.56,37.68,37.21,0.47,1.25,3.0,True
ORD-10047,2023-12-11,East,Wholesale,Premium,Clothing,T-Shirt,82.86,1,5.0,4.14,78.72,59.59,19.13,24.3,4.0,False
ORD-10574,2023-12-11,North,Direct Sales,Premium,Electronics,Laptop,683.44,1,0.0,0.0,683.44,405.05,278.39,40.73,2.0,False
ORD-10930,2023-12-11,Central,Retail,Standard,Home & Garden,Coffee Maker,239.05,2,25.0,119.53,358.57,268.89,89.68,25.01,,False
ORD-10154,2023-12-13,West,Online,Standard,Sports,Yoga Mat,373.32,1,15.0,56.0,317.32,179.39,137.93,43.47,3.0,False
ORD-10482,2023-12-13,South,Online,Premium,Sports,Dumbbell Set,119.71,1,,0.0,119.71,81.05,38.66,32.29,2.0,False
ORD-10203,2023-12-13,West,Wholesale,Budget,Home & Garden,Blender,170.08,2,15.0,51.02,289.14,249.62,39.52,13.67,3.0,False
ORD-10626,2023-12-13,Central,Retail,Budget,Beauty,Perfume,57.23,1,15.0,8.58,48.65,27.89,20.76,42.67,3.0,False
ORD-11129,2023-12-14,East,Wholesale,Premium,Electronics,Tablet,1148.28,1,20.0,229.66,918.62,570.39,348.23,37.91,3.0,False
ORD-10953,2023-12-14,North,Wholesale,Budget,Clothing,Jeans,141.77,1,0.0,0.0,141.77,89.45,52.32,36.9,4.0,False
ORD-10922,2023-12-15,South,Wholesale,Budget,Home & Garden,Coffee Maker,161.62,1,25.0,40.41,121.21,109.45,11.76,9.7,3.0,False
ORD-10843,2023-12-15,South,Online,Budget,Sports,Dumbbell Set,130.13,2,10.0,26.03,234.23,139.42,94.81,40.48,3.0,False
ORD-11184,2023-12-15,South,Wholesale,Budget,Electronics,Smartphone,896.3,1,15.0,134.44,761.86,533.75,228.11,29.94,5.0,False
ORD-10802,2023-12-15,Central,Wholesale,Standard,Sports,Running Shoes,431.75,1,20.0,86.35,345.4,223.93,121.47,35.17,4.0,False
ORD-10142,2023-12-15,South,Direct Sales,Standard,Beauty,Face Cream,132.3,3,25.0,99.22,297.68,185.88,111.8,37.56,4.0,False
ORD-10766,2023-12-15,North,Wholesale,Premium,Clothing,Dress,182.32,1,10.0,18.23,164.09,85.71,78.38,47.77,3.0,False
